,Date,Price,Low,High
650,2002-08-07,13.6,12.85,13.94
651,2002-08-08,13.9,13.06,14.1
652,2002-08-09,14.26,13.6,14.75
653,2002-08-12,14.46,13.95,14.49
654,2002-08-13,13.93,13.908,14.67
655,2002-08-14,13.91,13.32,14.06
656,2002-08-15,14.62,13.92,14.75
657,2002-08-16,14.9,14.31,15.01
658,2002-08-19,15.5,14.67,15.52
659,2002-08-20,15.92,15.31,15.99
660,2002-08-21,15.38,15.2,15.97
661,2002-08-22,15.73,14.92,15.95
662,2002-08-23,15.17,14.95,15.72
663,2002-08-26,14.93,14.68,15.44
664,2002-08-27,14.52,14.5,15.27
665,2002-08-28,14.57,14.35,14.97
666,2002-08-29,15.17,14.21,15.19
667,2002-08-30,14.94,14.75,15.38
668,2002-09-03,14.6,14.49,15.03
669,2002-09-04,14.83,14.26,14.96
670,2002-09-05,14.25,14.24,14.72
671,2002-09-06,15.31,14.56,15.48
672,2002-09-09,16.51,15.06,16.65
673,2002-09-10,17.13,16.42,17.35
674,2002-09-11,17.11,17.04,17.85
675,2002-09-12,16.75,16.61,17.13
676,2002-09-13,16.61,16.5,16.99
677,2002-09-16,16.71,16.45,16.93
678,2002-09-17,17.35,16.77,17.75
679,2002-09-18,17.73,16.95,17.93
680,2002-09-19,17.21,17.17,17.64
681,2002-09-20,15.86,15.45,17.64
682,2002-09-23,16.05,15.59,16.44
683,2002-09-24,15.93,15.6,16.37
684,2002-09-25,15.73,15.29,16.39
685,2002-09-26,17.15,15.71,17.35
686,2002-09-27,17.01,16.82,17.402
687,2002-09-30,15.93,15.85,16.85
688,2002-10-01,16.95,16.01,17.06
689,2002-10-02,17.01,16.7,17.64
690,2002-10-03,16.75,16.66,17.25
691,2002-10-04,16.55,16.38,17.15
692,2002-10-07,16.64,16.37,16.96
693,2002-10-08,16.94,16.46,17.062
694,2002-10-09,16.86,16.6,17.13
695,2002-10-10,17.96,17.15,17.97
696,2002-10-11,18.46,18.1,18.74
697,2002-10-14,19.2,18.17,19.23
698,2002-10-15,18.94,18.65,20.14
699,2002-10-16,19.49,18.25,19.66
700,2002-10-17,18.74,18.43,20.22
701,2002-10-18,19.04,18.36,19.29
702,2002-10-21,19.26,18.726,19.53
703,2002-10-22,19.38,18.9,19.91
704,2002-10-23,19.75,19.37,19.82
705,2002-10-24,19.86,19.8,22.03
706,2002-10-25,19.3,18.487,19.36
707,2002-10-28,18.59,18.4,19.73
708,2002-10-29,18.57,18.07,18.92
709,2002-10-30,19.08,18.47,19.22
710,2002-10-31,19.36,18.85,19.48
711,2002-11-01,19.8,19.09,19.9
712,2002-11-04,18.78,18.59,19.81
713,2002-11-05,18.72,18.2,18.87
714,2002-11-06,19.34,18.26,19.39
715,2002-11-07,19.12,18.77,19.3
716,2002-11-08,19.51,18.81,19.665
717,2002-11-11,19.0,18.8,19.55
718,2002-11-12,19.82,19.01,19.99
719,2002-11-13,20.41,19.61,21.0
720,2002-11-14,21.21,20.95,21.49
721,2002-11-15,22.21,21.09,22.35
722,2002-11-18,22.42,22.15,23.74
723,2002-11-19,21.29,21.23,21.89
724,2002-11-20,22.9,21.22,23.0
725,2002-11-21,23.4,23.21,23.85
726,2002-11-22,23.99,23.1,24.28
727,2002-11-25,24.25,23.82,24.5
728,2002-11-26,23.4,23.38,24.209
729,2002-11-27,24.08,23.71,24.24
730,2002-11-29,23.35,23.33,24.38
731,2002-12-02,24.11,24.0,25.0
732,2002-12-03,23.74,23.38,23.98
733,2002-12-04,23.39,22.96,23.8
734,2002-12-05,22.58,22.2,23.68
735,2002-12-06,22.61,21.51,22.69
736,2002-12-09,21.68,21.6,22.35
737,2002-12-10,21.86,21.24,21.99
738,2002-12-11,22.13,21.62,22.38
739,2002-12-12,22.3,21.81,22.62
740,2002-12-13,22.18,21.87,22.35
741,2002-12-16,22.51,22.04,22.53
742,2002-12-17,22.46,22.32,22.56
743,2002-12-18,22.1,21.98,22.26
744,2002-12-19,21.69,21.53,22.2
745,2002-12-20,21.93,21.605,22.01
746,2002-12-23,22.24,21.78,22.47
747,2002-12-24,21.88,21.88,22.28
748,2002-12-26,20.3,20.0,21.6
749,2002-12-27,18.86,18.43,20.1
750,2002-12-30,19.25,18.74,19.4
751,2002-12-31,18.89,18.83,19.56
752,2003-01-02,19.57,18.55,19.68
753,2003-01-03,20.52,19.41,20.53
754,2003-01-06,20.7,20.3,21.17
755,2003-01-07,21.55,20.6,21.75
756,2003-01-08,21.02,20.82,21.6
757,2003-01-09,21.45,20.9,21.7
758,2003-01-10,21.32,20.81,21.669
759,2003-01-13,22.04,21.25,22.1
760,2003-01-14,22.74,21.66,22.76
761,2003-01-15,22.27,21.94,22.61
762,2003-01-16,21.8,21.45,22.1
763,2003-01-17,21.4,21.23,21.71
764,2003-01-21,21.08,20.36,21.61
765,2003-01-22,21.17,20.75,21.7
766,2003-01-23,21.79,21.15,22.04
767,2003-01-24,22.11,21.9,23.289
768,2003-01-27,21.78,21.64,22.37
769,2003-01-28,21.62,21.23,21.97
770,2003-01-29,22.08,21.4,22.35
771,2003-01-30,21.82,21.7397,22.4
772,2003-01-31,21.85,21.56,22.27
773,2003-02-03,22.16,21.82,22.44
774,2003-02-04,22.05,21.57,22.14
775,2003-02-05,22.17,22.034,22.5
776,2003-02-06,22.09,21.93,22.48
777,2003-02-07,21.44,21.2,22.11
778,2003-02-10,21.4,20.57,21.41
779,2003-02-11,20.78,20.69,21.6
780,2003-02-12,21.13,20.66,21.2
781,2003-02-13,20.06,19.61,21.0
782,2003-02-14,20.06,19.71,20.23
783,2003-02-18,21.39,20.15,21.41
784,2003-02-19,21.19,21.02,21.25
785,2003-02-20,21.36,21.09,21.502
786,2003-02-21,21.78,21.04,21.83
787,2003-02-24,21.78,21.64,22.18
788,2003-02-25,21.88,21.4,22.0
789,2003-02-26,21.64,21.62,21.98
790,2003-02-27,21.62,20.25,21.77
791,2003-02-28,22.01,21.43,22.02
792,2003-03-03,21.81,21.74,22.61
793,2003-03-04,22.27,21.36,22.35
794,2003-03-05,22.42,22.02,22.62
795,2003-03-06,22.69,22.12,22.85
796,2003-03-07,22.97,22.26,23.04
797,2003-03-10,22.88,22.55,22.96
798,2003-03-11,22.78,22.519,22.92
799,2003-03-12,23.36,22.49,23.38
800,2003-03-13,24.42,23.13,24.59
801,2003-03-14,24.71,24.2,24.9
802,2003-03-17,26.55,24.4,26.84
803,2003-03-18,26.78,26.1,26.84
804,2003-03-19,26.54,26.165,26.69
805,2003-03-20,27.45,26.13,27.63
806,2003-03-21,27.93,27.04,27.95
807,2003-03-24,26.23,26.2,27.269
808,2003-03-25,26.9,26.21,27.09
809,2003-03-26,27.76,26.71,27.87
810,2003-03-27,27.77,27.45,28.04
811,2003-03-28,27.18,27.1,27.95
812,2003-03-31,26.03,25.96,26.74
813,2003-04-01,25.54,25.06,25.59
814,2003-04-02,26.38,25.846,26.48
815,2003-04-03,26.65,26.02,27.09
816,2003-04-04,26.22,25.95,26.83
817,2003-04-07,26.82,26.75,27.56
818,2003-04-08,26.52,26.45,26.8
819,2003-04-09,25.06,24.84,26.37
820,2003-04-10,25.67,24.78,25.94
821,2003-04-11,25.75,25.42,26.24
822,2003-04-14,25.05,24.5,25.15
823,2003-04-15,25.13,24.82,25.43
824,2003-04-16,24.38,24.13,25.5
825,2003-04-17,24.99,24.35,25.01
826,2003-04-21,25.25,24.9,26.17
827,2003-04-22,25.58,24.82,25.69
828,2003-04-23,25.43,25.36,26.55
829,2003-04-24,25.12,24.77,25.629
830,2003-04-25,28.97,27.82,29.0
831,2003-04-28,29.11,28.6,29.19
832,2003-04-29,28.89,28.61,29.04
833,2003-04-30,28.69,28.38,29.0
834,2003-05-01,28.66,28.15,28.7
835,2003-05-02,29.43,28.55,29.4599
836,2003-05-05,29.96,29.01,30.05
837,2003-05-06,30.88,29.8,31.18
838,2003-05-07,30.7,30.03,30.86
839,2003-05-08,30.45,30.22,30.764
840,2003-05-09,30.965,30.2,30.99
841,2003-05-12,31.7,30.67,31.8
842,2003-05-13,32.95,31.44,33.49
843,2003-05-14,32.6,32.44,33.19
844,2003-05-15,32.63,32.2,32.75
845,2003-05-16,33.05,32.38,33.161
846,2003-05-19,31.56,31.4,32.97
847,2003-05-20,31.48,31.17,32.13
848,2003-05-21,31.75,31.16,31.84
849,2003-05-22,33.0,31.29,33.299
850,2003-05-23,32.72,32.47,33.05
851,2003-05-27,34.85,32.45,35.03
852,2003-05-28,34.86,34.65,35.73
853,2003-05-29,35.55,34.7,35.97
854,2003-05-30,35.89,34.999,36.09
855,2003-06-02,35.4,35.35,36.678
856,2003-06-03,35.23,34.68,35.309
857,2003-06-04,35.39,34.7,35.6
858,2003-06-05,35.52,34.61,35.84
859,2003-06-06,33.35,33.25,36.26
860,2003-06-09,33.68,33.08,34.47
861,2003-06-10,34.07,32.83,34.38
862,2003-06-11,34.65,33.6,34.81
863,2003-06-12,35.201,34.71,35.4
864,2003-06-13,34.13,34.05,35.45
865,2003-06-16,35.84,34.08,35.85
866,2003-06-17,35.84,35.25,36.37
867,2003-06-18,35.85,35.35,37.24
868,2003-06-19,35.5,35.38,36.75
869,2003-06-20,35.04,34.84,35.875
870,2003-06-23,35.58,35.03,35.86
871,2003-06-24,35.4,34.54,35.82
872,2003-06-25,35.39,35.15,36.13
873,2003-06-26,36.72,35.06,36.84
874,2003-06-27,36.3,36.18,37.09
875,2003-06-30,36.32,36.02,36.821
876,2003-07-01,37.25,35.7,37.29
877,2003-07-02,37.85,37.14,37.89
878,2003-07-03,37.92,37.02,38.16
879,2003-07-07,39.05,37.95,39.1
880,2003-07-08,40.51,38.75,40.83
881,2003-07-09,40.5,39.87,40.73
882,2003-07-10,38.25,38.2,39.5
883,2003-07-11,37.65,37.1,38.3
884,2003-07-14,39.27,38.24,39.61
885,2003-07-15,38.43,37.62,39.61
886,2003-07-16,37.68,37.32,38.52
887,2003-07-17,36.32,36.04,37.3
888,2003-07-18,34.9798,34.79,36.85
889,2003-07-21,35.33,34.6,36.0
890,2003-07-22,34.87,34.0,36.0
891,2003-07-23,40.11,37.35,40.25
892,2003-07-24,41.31,40.58,43.1
893,2003-07-25,41.6,39.75,41.65
894,2003-07-28,42.08,40.87,42.18
895,2003-07-29,41.39,41.06,42.5
896,2003-07-30,40.66,40.45,41.27
897,2003-07-31,41.64,40.67,41.97
898,2003-08-01,40.03,39.78,41.63
899,2003-08-04,39.65,38.95,40.29
900,2003-08-05,38.67,38.63,39.85
901,2003-08-06,38.94,38.28,39.95
902,2003-08-07,39.01,38.59,39.34
903,2003-08-08,39.15,38.63,39.4
904,2003-08-11,38.93,38.35,39.04
905,2003-08-12,39.85,38.31,39.96
906,2003-08-13,40.21,39.71,40.47
907,2003-08-14,40.3,39.65,40.37
908,2003-08-15,40.1,39.97,40.38
909,2003-08-18,43.02,40.38,43.24
910,2003-08-19,43.57,42.92,44.19
911,2003-08-20,43.76,43.01,43.939
912,2003-08-21,45.7,43.87,45.91
913,2003-08-22,45.22,44.81,46.95
914,2003-08-25,45.85,44.53,46.16
915,2003-08-26,45.93,45.11,46.14
916,2003-08-27,45.88,45.26,46.07
917,2003-08-28,45.94,44.81,46.0
918,2003-08-29,46.32,45.72,46.44
919,2003-09-02,47.33,46.01,47.45
920,2003-09-03,46.19,45.86,47.75
921,2003-09-04,47.29,46.04,47.39
922,2003-09-05,46.52,46.1,47.48
923,2003-09-08,47.28,46.06,47.35
924,2003-09-09,46.68,46.3,47.38
925,2003-09-10,46.22,46.06,47.23
926,2003-09-11,45.19,44.77,46.35
927,2003-09-12,45.68,44.73,45.781
928,2003-09-15,45.51,45.23,45.77
929,2003-09-16,46.24,45.05,46.25
930,2003-09-17,46.16,45.545,46.86
931,2003-09-18,47.89,45.94,48.24
932,2003-09-19,47.58,47.35,47.97
933,2003-09-22,47.468,46.2,47.53
934,2003-09-23,50.44,47.35,50.92
935,2003-09-24,49.61,49.6,51.3
936,2003-09-25,50.05,49.28,50.95
937,2003-09-26,48.56,48.3,50.46
938,2003-09-29,49.86,48.4,49.97
939,2003-09-30,48.43,48.35,49.76
940,2003-10-01,49.12,47.51,49.28
941,2003-10-02,50.09,48.68,50.2
942,2003-10-03,52.89,51.03,53.22
943,2003-10-06,54.15,52.59,54.24
944,2003-10-07,54.91,53.95,56.25
945,2003-10-08,55.7,55.12,56.28
946,2003-10-09,57.86,57.4,59.1
947,2003-10-10,58.06,57.439,58.33
948,2003-10-13,58.3,57.44,58.69
949,2003-10-14,59.91,57.8,59.98
950,2003-10-15,58.54,58.43,60.41
951,2003-10-16,59.91,58.09,59.91
952,2003-10-17,59.69,58.65,59.9
953,2003-10-20,59.59,58.92,60.24
954,2003-10-21,59.35,59.01,61.15
955,2003-10-22,54.03,53.73,56.15
956,2003-10-23,54.32,52.91,54.52
957,2003-10-24,54.509,53.0,54.94
958,2003-10-27,54.82,54.5,55.25
959,2003-10-28,56.73,54.549,56.9
960,2003-10-29,56.69,56.0,57.15
961,2003-10-30,55.83,55.57,57.52
962,2003-10-31,54.43,54.38,56.13
963,2003-11-03,56.74,54.31,56.8
964,2003-11-04,56.86,56.06,57.49
965,2003-11-05,56.74,56.08,56.99
966,2003-11-06,54.99,54.75,56.87
967,2003-11-07,54.31,54.0,55.7
968,2003-11-10,51.98,51.736,54.0
969,2003-11-11,52.23,50.76,52.75
970,2003-11-12,54.13,52.11,54.29
971,2003-11-13,54.8,53.57,55.13
972,2003-11-14,52.45,52.21,54.78
973,2003-11-17,50.36,49.58,52.19
974,2003-11-18,48.5,48.45,50.978
975,2003-11-19,49.53,47.67,49.85
976,2003-11-20,48.85,48.34,50.46
977,2003-11-21,48.58,47.76,49.2
978,2003-11-24,51.33,48.65,51.45
979,2003-11-25,52.47,51.25,53.3
980,2003-11-26,52.96,51.869,53.54
981,2003-11-28,53.97,52.83,54.06
982,2003-12-01,54.65,53.049,54.75
983,2003-12-02,53.93,53.85,54.75
984,2003-12-03,51.51,51.36,54.25
985,2003-12-04,51.8,50.75,52.43
986,2003-12-05,51.56,51.2,52.7
987,2003-12-08,51.08,50.12,52.2
988,2003-12-09,49.34,49.3,51.65
989,2003-12-10,49.2,48.31,50.17
990,2003-12-11,50.8,49.19,51.15
991,2003-12-12,50.99,49.92,51.31
992,2003-12-15,50.41,50.05,52.25
993,2003-12-16,49.5,48.63,49.8
994,2003-12-17,47.58,47.0,49.61
995,2003-12-18,48.75,47.45,48.89
996,2003-12-19,49.24,48.26,49.41
997,2003-12-22,49.89,48.7,50.1
998,2003-12-23,52.48,49.77,52.62
999,2003-12-24,53.32,52.15,53.88
1000,2003-12-26,53.47,53.14,54.94
1001,2003-12-29,53.47,52.13,53.84
1002,2003-12-30,52.83,52.6,53.5
1003,2003-12-31,52.62,52.4,53.48
1004,2004-01-02,51.9,51.43,53.13
1005,2004-01-05,53.27,51.37,53.6
1006,2004-01-06,53.03,52.74,53.5
1007,2004-01-07,51.9,50.94,52.66
1008,2004-01-08,50.24,50.03,52.095
1009,2004-01-09,51.59,49.1,52.15
1010,2004-01-12,52.95,50.8,53.03
1011,2004-01-13,54.91,52.41,54.99
1012,2004-01-14,55.8,54.15,55.99
1013,2004-01-15,56.18,54.62,56.78
1014,2004-01-16,55.72,55.27,56.37
1015,2004-01-20,56.61,55.41,56.84
1016,2004-01-21,56.2,55.64,56.94
1017,2004-01-22,57.18,56.24,57.82
1018,2004-01-23,57.11,56.62,57.61
1019,2004-01-26,57.03,56.3,57.2
1020,2004-01-27,55.74,55.66,57.74
1021,2004-01-28,51.96,51.62,54.45
1022,2004-01-29,49.22,48.6,52.06
1023,2004-01-30,50.4,49.3,51.37
1024,2004-02-02,48.27,47.95,50.65
1025,2004-02-03,44.94,44.52,48.28
1026,2004-02-04,45.39,44.3,45.91
1027,2004-02-05,46.04,45.904,47.09
1028,2004-02-06,46.35,45.51,46.73
1029,2004-02-09,45.86,45.7,46.8
1030,2004-02-10,45.59,45.51,46.25
1031,2004-02-11,47.14,45.54,47.363
1032,2004-02-12,47.06,46.71,48.1
1033,2004-02-13,46.38,46.24,47.7
1034,2004-02-17,45.53,44.8,46.45
1035,2004-02-18,44.87,44.64,45.37
1036,2004-02-19,44.65,44.65,46.16
1037,2004-02-20,45.17,44.73,45.38
1038,2004-02-23,43.969,43.35,45.253
1039,2004-02-24,42.32,42.23,43.94
1040,2004-02-25,42.94,42.5,43.29
1041,2004-02-26,43.65,43.0,43.85
1042,2004-02-27,43.01,42.52,43.6
1043,2004-03-01,42.97,42.58,43.48
1044,2004-03-02,42.01,41.86,43.49
1045,2004-03-03,43.17,41.65,43.38
1046,2004-03-04,44.39,43.1,44.47
1047,2004-03-05,44.09,43.53,44.83
1048,2004-03-08,43.5,43.13,45.06
1049,2004-03-09,42.71,42.27,43.89
1050,2004-03-10,41.55,41.46,43.2
1051,2004-03-11,41.28,41.04,42.37
1052,2004-03-12,42.44,41.3,42.61
1053,2004-03-15,41.08,40.92,42.8
1054,2004-03-16,42.13,41.26,42.36
1055,2004-03-17,42.8,42.59,43.45
1056,2004-03-18,43.01,42.21,43.2
1057,2004-03-19,42.8,42.63,43.75
1058,2004-03-22,40.85,40.51,41.85
1059,2004-03-23,40.23,39.85,41.74
1060,2004-03-24,39.63,39.15,40.38
1061,2004-03-25,41.99,40.0,42.2
1062,2004-03-26,41.7,41.29,42.49
1063,2004-03-29,42.76,41.97,42.8
1064,2004-03-30,43.8,42.56,43.93
1065,2004-03-31,43.28,42.95,44.0
1066,2004-04-01,44.74,43.3,44.84
1067,2004-04-02,46.09,45.25,46.25
1068,2004-04-05,46.96,45.59,47.09
1069,2004-04-06,46.44,45.75,46.97
1070,2004-04-07,45.85,45.39,46.8
1071,2004-04-08,48.1,47.0,48.15
1072,2004-04-12,47.96,47.57,48.37
1073,2004-04-13,46.58,46.36,48.34
1074,2004-04-14,46.79,45.98,47.66
1075,2004-04-15,46.99,46.0,47.6
1076,2004-04-16,45.5,45.3337,47.1
1077,2004-04-19,47.11,45.12,47.27
1078,2004-04-20,45.2,45.18,47.81
1079,2004-04-21,45.72,44.91,46.49
1080,2004-04-22,48.86,45.89,49.1
1081,2004-04-23,46.29,45.51,46.8873
1082,2004-04-26,47.25,46.15,47.76
1083,2004-04-27,48.0,46.79,48.8
1084,2004-04-28,46.97,46.64,48.35
1085,2004-04-29,46.19,45.51,47.08
1086,2004-04-30,43.6,43.31,46.35
1087,2004-05-03,44.41,43.41,45.15
1088,2004-05-04,43.95,43.7,44.57
1089,2004-05-05,44.26,43.95,45.05
1090,2004-05-06,43.14,42.77,44.25
1091,2004-05-07,41.9,41.68,44.18
1092,2004-05-10,41.26,40.57,42.147
1093,2004-05-11,42.7,41.9,43.04
1094,2004-05-12,43.02,41.25,43.15
1095,2004-05-13,43.61,42.25,44.13
1096,2004-05-14,43.05,42.76,43.92
1097,2004-05-17,42.08,41.7,42.59
1098,2004-05-18,41.99,41.83,42.4
1099,2004-05-19,41.69,41.47,43.27
1100,2004-05-20,40.98,40.8,41.97
1101,2004-05-21,41.17,40.55,41.48
1102,2004-05-24,41.63,41.17,42.3
1103,2004-05-25,43.62,41.39,43.86
1104,2004-05-26,44.69,43.67,45.0
1105,2004-05-27,47.62,44.85,47.83
1106,2004-05-28,48.5,46.88,48.68
1107,2004-06-01,50.23,47.7,50.45
1108,2004-06-02,50.35,49.77,51.21
1109,2004-06-03,49.4,49.32,50.35
1110,2004-06-04,50.95,50.0,51.51
1111,2004-06-07,51.76,50.65,51.99
1112,2004-06-08,51.94,51.1,52.12
1113,2004-06-09,50.24,50.01,51.83
1114,2004-06-10,49.94,49.26,50.47
1115,2004-06-14,49.25,49.04,49.99
1116,2004-06-15,50.11,49.49,50.6
1117,2004-06-16,50.57,49.91,50.75
1118,2004-06-17,49.77,49.41,50.91
1119,2004-06-18,49.6,49.4,50.28
1120,2004-06-21,49.77,49.25,50.3
1121,2004-06-22,49.0,48.24,49.79
1122,2004-06-23,50.81,48.35,51.0
1123,2004-06-24,51.02,50.69,51.94
1124,2004-06-25,51.8,50.87,51.93
1125,2004-06-28,53.39,52.2,54.04
1126,2004-06-29,53.71,52.65,53.94
1127,2004-06-30,54.4,53.42,54.7
1128,2004-07-01,52.56,52.05,54.04
1129,2004-07-02,52.59,51.83,53.24
1130,2004-07-06,51.24,50.49,52.6
1131,2004-07-07,51.0,50.24,52.03
1132,2004-07-08,49.5,48.47,49.97
1133,2004-07-09,48.32,47.82,50.001
1134,2004-07-12,49.05,48.03,49.35
1135,2004-07-13,49.6,48.87,49.98
1136,2004-07-14,49.5,48.89,50.4
1137,2004-07-15,48.67,48.12,49.67
1138,2004-07-16,47.1,46.78,49.06
1139,2004-07-19,46.02,45.15,47.26
1140,2004-07-20,46.99,46.12,47.85
1141,2004-07-21,44.76,44.52,47.6
1142,2004-07-22,45.82,43.64,46.07
1143,2004-07-23,39.98,39.56,42.76
1144,2004-07-26,38.78,38.33,40.24
1145,2004-07-27,39.11,38.8,39.91
1146,2004-07-28,37.97,37.38,39.57
1147,2004-07-29,38.58,38.02,38.96
1148,2004-07-30,38.92,38.23,39.42
1149,2004-08-02,38.3,37.81,38.76
1150,2004-08-03,37.61,37.23,39.08
1151,2004-08-04,37.12,36.4,37.46
1152,2004-08-05,35.61,35.38,37.48
1153,2004-08-06,35.49,34.85,36.67
1154,2004-08-09,35.32,34.85,36.3
1155,2004-08-10,37.1,35.55,37.2
1156,2004-08-11,36.56,35.6,36.9
1157,2004-08-12,36.29,36.17,37.35
1158,2004-08-13,36.13,35.87,37.0
1159,2004-08-16,37.95,35.98,38.4
1160,2004-08-17,38.23,37.9,39.44
1161,2004-08-18,39.36,37.42,39.54
1162,2004-08-19,38.63,36.35,40.48
1163,2004-08-20,39.51,38.11,39.91
1164,2004-08-23,39.45,39.11,40.0
1165,2004-08-24,39.05,38.32,39.93
1166,2004-08-25,40.3,38.16,40.49
1167,2004-08-26,40.19,39.7,40.83
1168,2004-08-27,39.9,39.6,40.39
1169,2004-08-30,38.31,38.25,39.95
1170,2004-08-31,38.14,37.86,38.85
1171,2004-09-01,38.24,38.02,39.01
1172,2004-09-02,39.18,37.91,39.64
1173,2004-09-03,38.74,38.64,40.01
1174,2004-09-07,38.51,38.11,39.36
1175,2004-09-08,38.01,37.71,38.81
1176,2004-09-09,38.07,37.36,38.31
1177,2004-09-10,38.57,37.9,38.8
1178,2004-09-13,40.01,38.82,40.04
1179,2004-09-14,42.67,39.9,42.75
1180,2004-09-15,42.21,41.87,43.18
1181,2004-09-16,42.57,42.35,44.28
1182,2004-09-17,42.96,42.39,43.26
1183,2004-09-20,43.27,42.61,43.99
1184,2004-09-21,43.293,42.77,43.77
1185,2004-09-22,41.38,41.17,43.24
1186,2004-09-23,41.83,41.11,42.2
1187,2004-09-24,40.94,40.85,41.91
1188,2004-09-27,39.93,39.75,41.01
1189,2004-09-28,39.43,38.97,40.33
1190,2004-09-29,40.84,39.36,40.92
1191,2004-09-30,40.86,40.21,41.28
1192,2004-10-01,40.47,40.39,41.3
1193,2004-10-04,41.01,40.74,41.68
1194,2004-10-05,40.96,40.57,41.25
1195,2004-10-06,41.36,40.4,41.41
1196,2004-10-07,41.15,40.85,42.7
1197,2004-10-08,40.0,39.63,41.19
1198,2004-10-11,40.15,39.41,40.75
1199,2004-10-12,40.22,39.47,40.58
1200,2004-10-13,39.98,39.75,41.55
1201,2004-10-14,39.1,38.73,39.55
1202,2004-10-15,38.55,37.88,39.67
1203,2004-10-18,39.27,37.89,39.47
1204,2004-10-19,38.33,38.17,39.85
1205,2004-10-20,38.35,37.79,38.59
1206,2004-10-21,39.47,38.5,40.19
1207,2004-10-22,34.6,33.0,36.8
1208,2004-10-25,33.97,33.72,34.41
1209,2004-10-26,33.83,33.51,34.26
1210,2004-10-27,34.23,33.62,34.63
1211,2004-10-28,34.45,34.14,34.77
1212,2004-10-29,34.13,34.0,34.45
1213,2004-11-01,35.1,34.15,35.1526
1214,2004-11-02,36.24,35.14,36.49
1215,2004-11-03,35.92,35.56,37.62
1216,2004-11-04,36.91,35.52,37.29
1217,2004-11-05,36.56,36.02,37.39
1218,2004-11-08,37.32,36.72,37.58
1219,2004-11-09,37.4,36.7,37.81
1220,2004-11-10,38.09,37.83,38.84
1221,2004-11-11,38.83,37.64,39.0
1222,2004-11-12,40.46,39.0,40.94
1223,2004-11-15,40.89,40.18,41.5
1224,2004-11-16,40.07,39.75,40.66
1225,2004-11-17,39.9,39.54,40.59
1226,2004-11-18,40.37,39.59,40.96
1227,2004-11-19,38.55,38.19,39.44
1228,2004-11-22,38.05,37.58,38.53
1229,2004-11-23,38.31,38.03,39.68
1230,2004-11-24,38.75,38.1,39.16
1231,2004-11-26,39.09,38.89,39.34
1232,2004-11-29,38.94,37.71,39.62
1233,2004-11-30,39.68,38.95,39.8
1234,2004-12-01,39.98,39.25,40.0
1235,2004-12-02,40.17,39.28,40.74
1236,2004-12-03,40.09,39.54,40.46
1237,2004-12-06,39.49,39.15,39.98
1238,2004-12-07,38.2,38.05,39.75
1239,2004-12-08,38.72,37.99,39.1
1240,2004-12-09,39.82,38.17,39.95
1241,2004-12-10,39.05,39.0,40.1
1242,2004-12-13,39.83,38.82,40.28
1243,2004-12-14,40.44,39.94,40.47
1244,2004-12-15,41.0,40.21,41.0
1245,2004-12-16,40.05,39.71,41.0
1246,2004-12-17,40.01,39.87,40.22
1247,2004-12-20,38.95,38.81,40.49
1248,2004-12-21,39.39,38.64,39.42
1249,2004-12-22,39.52,38.55,39.59
1250,2004-12-23,38.93,38.92,39.52
1251,2004-12-27,42.25,39.47,42.93
1252,2004-12-28,44.63,43.5,45.12
1253,2004-12-29,44.82,44.44,45.68
1254,2004-12-30,44.97,44.55,45.53
1255,2004-12-31,44.29,44.16,45.49
1256,2005-01-03,44.52,44.21,45.44
1257,2005-01-04,42.14,41.5,43.26
1258,2005-01-05,41.77,41.56,42.76
1259,2005-01-06,41.05,40.9,42.25
1260,2005-01-07,42.32,41.16,42.69
1261,2005-01-10,41.84,41.71,42.96
1262,2005-01-11,41.64,41.01,42.16
1263,2005-01-12,42.3,40.82,42.48
1264,2005-01-13,42.6,42.34,44.58
1265,2005-01-14,44.55,42.36,44.66
1266,2005-01-18,44.58,44.15,45.0
1267,2005-01-19,43.96,43.43,44.74
1268,2005-01-20,42.36,41.64,42.68
1269,2005-01-21,41.16,41.02,42.55
1270,2005-01-24,40.38,40.31,41.95
1271,2005-01-25,40.94,40.45,41.44
1272,2005-01-26,41.34,40.26,41.8
1273,2005-01-27,42.31,41.14,42.4
1274,2005-01-28,42.22,41.53,43.0
1275,2005-01-31,43.22,42.43,43.42
1276,2005-02-01,42.48,42.38,43.27
1277,2005-02-02,41.88,40.86,43.59
1278,2005-02-03,35.75,34.53,35.89
1279,2005-02-04,35.72,35.19,35.98
1280,2005-02-07,35.69,35.55,35.84
1281,2005-02-08,36.3,35.53,36.52
1282,2005-02-09,35.89,35.87,36.8
1283,2005-02-10,35.78,35.53,36.11
1284,2005-02-11,35.78,35.0,35.95
1285,2005-02-14,36.03,35.5,36.63
1286,2005-02-15,36.14,35.75,36.45
1287,2005-02-16,35.66,35.58,36.35
1288,2005-02-17,35.69,35.25,35.85
1289,2005-02-18,35.31,35.1,35.75
1290,2005-02-22,34.72,34.51,35.39
1291,2005-02-23,34.14,33.2,34.97
1292,2005-02-24,34.69,33.66,34.85
1293,2005-02-25,34.99,34.48,35.23
1294,2005-02-28,35.18,34.665,35.66
1295,2005-03-01,35.39,34.82,35.41
1296,2005-03-02,35.5,35.07,35.93
1297,2005-03-03,35.65,35.4,35.96
1298,2005-03-04,35.85,35.7,36.31
1299,2005-03-07,36.32,35.81,36.4
1300,2005-03-08,35.83,35.75,36.4299
