,Date,Price,SMA10,SMA20,SMA50,SMA100,SMA200,EMA12,EMA26,RSI,UBB,LBB
1428,2005-09-08,42.96,42.632,43.3085,43.3085,37.7852,37.7852,42.9592452643136,42.9592452643136,44.24514200298957,45.330424825504764,42.29753758724762
1429,2005-09-09,42.95,42.696,43.195499999999996,43.195499999999996,37.8869,37.8869,42.957822915957664,42.957822915957664,44.24514200298957,45.012165250279,42.287167374860495
1430,2005-09-12,44.5,42.909000000000006,43.2105,43.2105,37.9994,37.9994,43.19508092888725,43.19508092888725,54.45665445665445,45.06661336994743,42.28244331502629
1431,2005-09-13,43.93,43.023,43.155,43.155,38.1014,38.1014,43.30814540136613,43.30814540136613,53.0321046373365,44.83919901311625,42.31290049344188
1432,2005-09-14,43.1,43.084,43.0965,43.0965,38.202,38.202,43.27612303192519,43.27612303192519,54.45665445665449,44.69681937601697,42.296340311991514
1433,2005-09-15,42.71,43.085,43.025999999999996,43.025999999999996,38.293800000000005,38.293800000000005,43.189027180859775,43.189027180859775,52.347417840375584,44.55929916056247,42.259350419718764
1434,2005-09-16,42.8,43.181,42.979499999999994,42.979499999999994,38.3947,38.3947,43.12917684534288,43.12917684534288,52.514619883040936,44.47893814038263,42.229780929808676
1435,2005-09-19,42.75,43.305,42.931,42.931,38.505,38.505,43.07084194605936,43.07084194605936,49.75550122249389,44.391841862543785,42.2005790687281
1436,2005-09-20,41.87,43.129999999999995,42.836,42.836,38.5985,38.5985,42.886097031281,42.886097031281,46.46118721461184,44.314126837372314,42.09693658131384
1437,2005-09-21,41.25,42.882000000000005,42.7275,42.7275,38.6874,38.6874,42.634389795699306,42.634389795699306,42.093784078516876,44.33779418691517,41.922352906542415
1438,2005-09-22,42.08,42.794,42.713,42.713,38.7772,38.7772,42.54909905789941,42.54909905789941,51.31291028446386,44.34196286022479,41.89851856988761
1439,2005-09-23,42.19,42.718,42.70700000000001,42.70700000000001,38.867,38.867,42.49385304899181,42.49385304899181,53.81165919282512,44.34308132599052,41.88895933700475
1440,2005-09-26,43.34,42.602,42.7555,42.7555,38.9608,38.9608,42.62402950299307,42.62402950299307,48.24120603015079,44.40695517968793,41.92977241015603
1441,2005-09-27,43.16,42.525,42.774,42.774,39.0528,39.0528,42.7064865025326,42.7064865025326,46.45080946450808,44.435342513559505,41.94332874322025
1442,2005-09-28,43.37,42.552,42.818,42.818,39.141299999999994,39.141299999999994,42.80856550214297,42.80856550214297,52.74431057563584,44.49421880244676,41.97989059877662
1443,2005-09-29,44.79,42.76,42.9225,42.9225,39.242799999999995,39.242799999999995,43.11340157873636,43.11340157873636,60.36036036036034,44.81445387725921,41.97652306137039
1444,2005-09-30,45.3,43.01,43.0955,43.0955,39.3535,39.3535,43.44980133585384,43.44980133585384,55.10204081632651,45.19234951647203,42.047075241763984
1445,2005-10-03,46.01,43.336,43.320499999999996,43.320499999999996,39.47540000000001,39.47540000000001,43.84367805341479,43.84367805341479,63.032581453634066,45.653453628251384,42.1540231858743
1446,2005-10-04,44.93,43.642,43.386,43.386,39.5862,39.5862,44.01080450673559,44.01080450673559,61.117861482381514,45.82548570938799,42.166257145306005
1447,2005-10-05,44.49,43.965999999999994,43.424,43.424,39.6921,39.6921,44.08452689031473,44.08452689031473,60.7487922705314,45.90929485701562,42.18135257149219
1448,2005-10-06,44.01,44.159,43.4765,43.4765,39.7868,39.7868,44.07306121488169,44.07306121488169,56.97808535178777,45.964883749384946,42.23230812530753
1449,2005-10-07,43.72,44.312,43.515,43.515,39.8767,39.8767,44.018744104899895,44.018744104899895,55.44332210998876,45.99288959441252,42.27605520279374
1450,2005-10-10,43.76,44.354,43.477999999999994,43.477999999999994,39.961,39.961,43.97893731953068,43.97893731953068,61.71003717472118,45.915734927948456,42.25913253602576
1451,2005-10-11,43.4,44.378,43.451499999999996,43.451499999999996,40.039100000000005,40.039100000000005,43.88987003960288,43.88987003960288,63.764404609475,45.880051875196166,42.237224062401914
1452,2005-10-12,42.55,44.296,43.424,43.424,40.1096,40.1096,43.68373618735629,43.68373618735629,53.00127713920816,45.8815931743311,42.19520341283445
1453,2005-10-13,42.62,44.079,43.4195,43.4195,40.178999999999995,40.178999999999995,43.52008446622455,43.52008446622455,52.75994865211809,45.88292060002429,42.18778969998785
1454,2005-10-14,43.79,43.928,43.469,43.469,40.2615,40.2615,43.561609932959236,43.561609932959236,52.88092189500637,45.919760569377104,42.243619715311446
1455,2005-10-17,45.02,43.829,43.582499999999996,43.582499999999996,40.3592,40.3592,43.78597763558089,43.78597763558089,60.496613995485355,46.10234022049707,42.32257988975146
1456,2005-10-18,44.65,43.801,43.721500000000006,43.721500000000006,40.4512,40.4512,43.91890415318383,43.91890415318383,57.09534368070954,46.148586405764206,42.507956797117906
1457,2005-10-19,45.86,43.938,43.952,43.952,40.5548,40.5548,44.217534283463245,44.217534283463245,56.07264472190692,46.263678360433865,42.79616081978307
1458,2005-10-20,45.01,44.038,44.0985,44.0985,40.6498,40.6498,44.33945208600736,44.33945208600736,48.41530054644809,46.278266042490124,43.00861697875494
1459,2005-10-21,45.95,44.260999999999996,44.2865,44.2865,40.7429,40.7429,44.587228688160074,44.587228688160074,49.68017057569299,46.421316890950585,43.2190915545247
1460,2005-10-24,46.93,44.577999999999996,44.466,44.466,40.8481,40.8481,44.94765504382776,44.94765504382776,60.7758620689655,46.85437888204613,43.27181055897694
1461,2005-10-25,46.17,44.855000000000004,44.6165,44.6165,40.9539,40.9539,45.135708114008104,45.135708114008104,58.749999999999986,47.03748957583656,43.40600521208172
1462,2005-10-26,39.75,44.575,44.435500000000005,44.435500000000005,40.9937,40.9937,44.30713763492994,44.30713763492994,36.293436293436315,47.657610945849285,42.824444527075364
1463,2005-10-27,39.06,44.219,44.149,44.149,41.0308,41.0308,43.49988569109456,43.49988569109456,35.382685069008815,48.1606456788486,42.143177160575696
1464,2005-10-28,38.95,43.735,43.8315,43.8315,41.071999999999996,41.071999999999996,42.79990327708001,42.79990327708001,34.97813866333544,48.422838642085615,41.53583067895719
1465,2005-10-31,39.86,43.219,43.524,43.524,41.118599999999994,41.118599999999994,42.34761046522155,42.34761046522155,39.311594202898554,48.32021956391237,41.12589021804382
1466,2005-11-01,40.37,42.791000000000004,43.296,43.296,41.172799999999995,41.172799999999995,42.04336270134131,42.04336270134131,43.27990135635019,48.24200061719118,40.822999691404405
1467,2005-11-02,40.75,42.28,43.108999999999995,43.108999999999995,41.2316,41.2316,41.844383824211874,41.844383824211874,44.34361766485179,48.14687716362573,40.590061418187126
1468,2005-11-03,41.56,41.935,42.98649999999999,42.98649999999999,41.296800000000005,41.296800000000005,41.80063246664082,41.80063246664082,43.104514533085975,48.051206673066325,40.45414666346683
1469,2005-11-04,41.09,41.449,42.855000000000004,42.855000000000004,41.3553,41.3553,41.69130439484992,41.69130439484992,37.248539909149905,47.97577913479584,40.294610432602084
1470,2005-11-07,41.39,40.894999999999996,42.7365,42.7365,41.4134,41.4134,41.64494987256532,41.64494987256532,39.374185136897005,47.87874311079496,40.16537844460252
1471,2005-11-08,41.95,40.473,42.664,42.664,41.4798,41.4798,41.69188066140143,41.69188066140143,36.6916269571137,47.8077418286683,40.09212908566585
1472,2005-11-09,41.4,40.638,42.6065,42.6065,41.5369,41.5369,41.64697594426275,41.64697594426275,37.456567060458646,47.781225113471415,40.019137443264285
1473,2005-11-10,42.18,40.95,42.584500000000006,42.584500000000006,41.6049,41.6049,41.7289796451454,41.7289796451454,36.75333801827124,47.762723532000166,39.995388233999925
1474,2005-11-11,42.68,41.323,42.529,42.529,41.6795,41.6795,41.87529046896918,41.87529046896918,34.54545454545455,47.67652428996515,39.95523785501743
1475,2005-11-14,42.53,41.589999999999996,42.4045,42.4045,41.7505,41.7505,41.97601501220469,41.97601501220469,36.149162861491625,47.41702525915589,39.89823737042205
1476,2005-11-15,44.45,41.998000000000005,42.3945,42.3945,41.84479999999999,41.84479999999999,42.35662808725012,42.35662808725012,77.19907407407409,47.38892836937659,39.897285815311704
1477,2005-11-16,45.3,42.452999999999996,42.366499999999995,42.366499999999995,41.952799999999996,41.952799999999996,42.80945453536549,42.80945453536549,85.45454545454544,47.28482352695316,39.90733823652341
1478,2005-11-17,46.74,42.971,42.452999999999996,42.452999999999996,42.083099999999995,42.083099999999995,43.41415383761695,43.41415383761695,88.45014807502466,47.621565310452475,39.868717344773756
1479,2005-11-18,47.98,43.660000000000004,42.554500000000004,42.554500000000004,42.229400000000005,42.229400000000005,44.11659170875281,44.11659170875281,88.81453154875715,48.07964815233537,39.79192592383232
1480,2005-11-21,47.99,44.32000000000001,42.6075,42.6075,42.3784,42.3784,44.71250067663699,44.71250067663699,88.25301204819276,48.3263142863794,39.7480928568103
1481,2005-11-22,48.85,45.01,42.7415,42.7415,42.537800000000004,42.537800000000004,45.34903903407746,45.34903903407746,88.79310344827584,48.91898466951535,39.652757665242326
1482,2005-11-23,48.24,45.694,43.166000000000004,43.166000000000004,42.679399999999994,42.679399999999994,45.793802259604,45.793802259604,82.6171875,49.63774718132127,39.93012640933937
1483,2005-11-25,48.06,46.282,43.616,43.616,42.8194,42.8194,46.14244806581877,46.14244806581877,85.02512562814069,50.137037695917094,40.35548115204145
1484,2005-11-28,48.35,46.849000000000004,44.086,44.086,42.9633,42.9633,46.48207144030819,46.48207144030819,85.01006036217302,50.54575199132807,40.85612400433597
1485,2005-11-29,48.55,47.451,44.5205,44.5205,43.101400000000005,43.101400000000005,46.80021429564539,46.80021429564539,84.44676409185801,50.95236630850797,41.30456684574601
1486,2005-11-30,48.46,47.852,44.925,44.925,43.2301,43.2301,47.05556594246917,47.05556594246917,88.70614035087725,51.274851220801146,41.750074389599426
1487,2005-12-01,49.0,48.222,45.3375,45.3375,43.357,43.357,47.354709643627764,47.354709643627764,88.40090090090095,51.616869311273454,42.19781534436327
1488,2005-12-02,49.06,48.454,45.712500000000006,45.712500000000006,43.4825,43.4825,47.61706200614657,47.61706200614657,87.79620853080574,51.93757281715983,42.59996359142009
1489,2005-12-05,48.83,48.539,46.0995,46.0995,43.5989,43.5989,47.80366785135479,47.80366785135479,86.97183098591549,52.07181675050949,43.11334162474525
1490,2005-12-06,49.26,48.666,46.493,46.493,43.72,43.72,48.02771895114636,48.02771895114636,84.21052631578947,52.189503452025896,43.644748273987055
1491,2005-12-07,48.83,48.664,46.837,46.837,43.8364,43.8364,48.15114680481615,48.15114680481615,76.70196671709532,52.1995253281204,44.155737335939804
1492,2005-12-08,48.35,48.675,47.1845,47.1845,43.938199999999995,43.938199999999995,48.181739604075204,48.181739604075204,64.24778761061948,51.92863310809938,44.81243344595031
1493,2005-12-09,48.74,48.743,47.5125,47.5125,44.043899999999994,44.043899999999994,48.26762581883287,48.26762581883287,57.91666666666673,51.67069229448222,45.43340385275889
1494,2005-12-12,49.07,48.815,47.832,47.832,44.155100000000004,44.155100000000004,48.39106800055089,48.39106800055089,60.54687500000001,51.361166294868944,46.06741685256553
1495,2005-12-13,49.5,48.910000000000004,48.1805,48.1805,44.2706,44.2706,48.56167292354306,48.56167292354306,56.92963752665245,50.751729277990826,46.89488536100459
1496,2005-12-14,49.41,49.005,48.4285,48.4285,44.385200000000005,44.385200000000005,48.69218478145951,48.69218478145951,64.02877697841723,50.3625851230376,47.461457438481204
1497,2005-12-15,49.48,49.053,48.6375,48.6375,44.5026,44.5026,48.81338712277343,48.81338712277343,67.487684729064,49.95241644721464,47.98004177639269
