PERMNO,date,BIDLO,ASKHI,PRC,vwretd
84788,2001-10-26,7.51000,8.01100,7.56000,0.004294
84788,2001-10-29,7.04000,7.66000,7.05000,-0.022574
84788,2001-10-30,6.32000,7.03000,6.42000,-0.017161
84788,2001-10-31,6.55000,7.02000,6.98000,0.002210
84788,2001-11-01,6.60000,7.10000,6.95000,0.020699
84788,2001-11-02,6.67000,6.95000,6.71000,0.002178
84788,2001-11-05,6.96000,7.20000,6.99000,0.013980
84788,2001-11-06,6.91000,7.13000,7.05000,0.014136
84788,2001-11-07,7.00000,7.68000,7.43000,-0.001915
84788,2001-11-08,6.74000,7.67000,6.97000,0.001064
84788,2001-11-09,6.97000,7.22000,7.12000,0.000951
84788,2001-11-12,6.80000,7.24000,7.05000,-0.000561
84788,2001-11-13,7.20000,7.53000,7.29000,0.018552
84788,2001-11-14,7.60000,9.49000,9.49000,0.003493
84788,2001-11-15,8.75000,9.90000,9.05000,0.000024
84788,2001-11-16,8.75000,9.35000,8.95000,-0.001699
84788,2001-11-19,9.00000,9.50000,9.19000,0.011676
84788,2001-11-20,8.60000,9.30000,8.60000,-0.008250
84788,2001-11-21,8.04000,8.97000,8.80000,-0.004484
84788,2001-11-23,8.56000,9.14000,9.08000,0.011704
84788,2001-11-26,9.80000,12.22000,12.21000,0.007432
84788,2001-11-27,11.22000,12.25100,11.48000,-0.005066
84788,2001-11-28,11.18000,12.40000,11.59000,-0.017339
84788,2001-11-29,10.79000,11.90000,11.15000,0.011230
84788,2001-11-30,10.80000,11.55000,11.32000,-0.000933
84788,2001-12-03,10.48000,11.08000,10.49000,-0.008432
84788,2001-12-04,10.71000,12.05000,11.93000,0.014756
84788,2001-12-05,11.75000,12.80100,11.76000,0.023123
84788,2001-12-06,11.85000,12.40000,12.10000,-0.001083
84788,2001-12-07,11.50000,12.30000,11.71000,-0.007313
84788,2001-12-10,11.44000,12.15000,11.65000,-0.015035
84788,2001-12-11,11.78000,12.43000,12.24000,-0.001758
84788,2001-12-12,11.63000,12.50000,11.91000,0.000557
84788,2001-12-13,10.85000,11.80000,10.89000,-0.015388
84788,2001-12-14,10.07000,11.20000,11.00000,0.003485
84788,2001-12-17,10.18000,11.14000,10.81000,0.010394
84788,2001-12-18,10.62000,11.36000,10.86000,0.008046
84788,2001-12-19,10.51000,11.15000,10.71000,0.003645
84788,2001-12-20,10.14000,10.83100,10.15000,-0.009356
84788,2001-12-21,10.00000,11.06000,10.00000,0.006047
84788,2001-12-24,9.51000,10.22000,9.83000,0.000228
84788,2001-12-26,10.87000,11.28900,11.10000,0.005228
84788,2001-12-27,10.57000,11.49000,10.60000,0.006924
84788,2001-12-28,10.68600,11.08000,10.90000,0.004377
84788,2001-12-31,10.74000,11.19000,10.82000,-0.009722
84788,2002-01-02,10.48900,11.00000,10.96000,0.003832
84788,2002-01-03,11.05000,11.94000,11.90000,0.009844
84788,2002-01-04,11.95000,12.40000,12.25000,0.006987
84788,2002-01-07,12.08000,12.51500,12.34000,-0.006531
84788,2002-01-08,11.75000,12.32000,11.85000,-0.002443
84788,2002-01-09,11.30000,12.17000,11.53000,-0.004243
84788,2002-01-10,10.87000,11.67000,11.04000,0.000579
84788,2002-01-11,10.93000,11.34000,11.03000,-0.008776
84788,2002-01-14,10.09000,10.83000,10.11000,-0.008123
84788,2002-01-15,10.16000,10.42000,10.29000,0.005732
84788,2002-01-16,9.03000,10.01000,9.13000,-0.016273
84788,2002-01-17,9.40000,9.85000,9.74000,0.010140
84788,2002-01-18,9.39000,10.55000,10.16000,-0.010133
84788,2002-01-22,12.14900,12.80100,12.60000,-0.007796
84788,2002-01-23,11.90000,12.60000,12.47000,0.008862
84788,2002-01-24,12.71000,14.06000,14.01000,0.004027
84788,2002-01-25,13.39000,15.39000,14.44000,0.000940
84788,2002-01-28,14.76000,15.77000,15.50000,0.000101
84788,2002-01-29,13.97000,15.55000,14.22000,-0.025331
84788,2002-01-30,13.20000,14.25000,13.90000,0.010237
84788,2002-01-31,13.41000,14.49000,14.19000,0.013196
84788,2002-02-01,13.35000,14.09000,13.73000,-0.006416
84788,2002-02-04,12.43000,13.09000,12.53000,-0.023837
84788,2002-02-05,11.16000,12.29000,11.50000,-0.004851
84788,2002-02-06,11.20000,12.00000,11.26000,-0.007193
84788,2002-02-07,11.06000,11.85000,11.24000,-0.003550
84788,2002-02-08,11.50000,12.67000,12.52000,0.015799
84788,2002-02-11,12.54000,13.50000,13.30000,0.013405
84788,2002-02-12,12.50000,13.24000,12.90000,-0.003412
84788,2002-02-13,13.06000,13.33000,13.29000,0.009546
84788,2002-02-14,13.30000,14.26000,13.88000,-0.002464
84788,2002-02-15,13.27000,14.04000,13.41000,-0.010279
84788,2002-02-19,12.80000,13.84000,13.01000,-0.018868
84788,2002-02-20,12.15000,13.40000,12.96000,0.012887
84788,2002-02-21,12.90000,13.65000,13.26000,-0.014505
84788,2002-02-22,12.70000,13.23000,13.07000,0.007242
84788,2002-02-25,13.00000,13.74000,13.73000,0.016490
84788,2002-02-26,13.45000,14.49000,14.40000,0.001059
84788,2002-02-27,14.12000,14.73000,14.27000,0.001081
84788,2002-02-28,13.93000,14.75000,14.10000,-0.002910
84788,2002-03-01,14.12000,15.40000,15.39000,0.021869
84788,2002-03-04,15.40000,16.49000,16.48000,0.020416
84788,2002-03-05,15.53000,16.68000,15.97000,-0.004810
84788,2002-03-06,14.82000,16.59000,16.33000,0.013935
84788,2002-03-07,15.40000,16.95000,15.62000,-0.003776
84788,2002-03-08,15.93000,16.96000,16.35000,0.006939
84788,2002-03-11,15.86000,16.88000,16.71000,0.002784
84788,2002-03-12,16.04000,16.59000,16.31000,-0.002864
84788,2002-03-13,15.64000,16.34000,15.74000,-0.009091
84788,2002-03-14,14.28000,15.50000,14.48000,-0.000023
84788,2002-03-15,13.55000,14.29000,14.03000,0.010225
84788,2002-03-18,14.14000,15.28000,15.01000,0.001273
84788,2002-03-19,14.56000,15.40000,14.66000,0.003372
84788,2002-03-20,14.30000,15.13000,14.50000,-0.014411
84788,2002-03-21,14.56000,15.24000,15.17000,0.003144
84788,2002-03-22,15.10000,15.60300,15.53000,-0.004248
84788,2002-03-25,14.72000,15.73000,14.74000,-0.014346
84788,2002-03-26,14.55000,15.45000,14.83000,0.005784
84788,2002-03-27,13.70000,14.35000,14.25000,0.005506
84788,2002-03-28,14.25000,14.65000,14.30000,0.003007
84788,2002-04-01,14.14000,14.80000,14.80000,-0.001037
84788,2002-04-02,14.19000,15.09000,14.25000,-0.008656
84788,2002-04-03,13.60000,14.45000,13.67000,-0.009501
84788,2002-04-04,13.23000,13.80000,13.54000,0.000922
84788,2002-04-05,13.31000,14.04000,13.50000,-0.002536
84788,2002-04-08,12.96000,13.96000,13.95000,0.002963
84788,2002-04-09,13.56000,14.59000,13.60000,-0.005543
84788,2002-04-10,13.05000,14.00000,13.48000,0.011473
84788,2002-04-11,12.52000,13.28000,12.74000,-0.021317
84788,2002-04-12,12.85000,13.61000,13.31000,0.008222
84788,2002-04-15,13.35000,14.10000,13.89000,-0.005992
84788,2002-04-16,13.72000,14.29000,14.01000,0.021963
84788,2002-04-17,14.24000,15.00000,14.82000,-0.001967
84788,2002-04-18,13.95000,14.86000,14.26000,-0.001513
84788,2002-04-19,14.15000,14.74000,14.53000,0.000728
84788,2002-04-22,14.15000,14.85000,14.31000,-0.014740
84788,2002-04-23,13.88000,14.75000,14.06000,-0.005266
84788,2002-04-24,15.05000,16.85000,16.79000,-0.006112
84788,2002-04-25,16.41000,17.05000,16.82000,-0.001791
84788,2002-04-26,16.32000,16.95000,16.91000,-0.013426
84788,2002-04-29,15.90000,17.00000,16.18000,-0.008790
84788,2002-04-30,15.93000,16.76000,16.69000,0.012116
84788,2002-05-01,16.42000,17.05000,16.49000,0.007501
84788,2002-05-02,16.25000,16.65000,16.32000,-0.001705
84788,2002-05-03,15.75000,16.40000,16.05000,-0.008923
84788,2002-05-06,15.75000,16.49000,16.12000,-0.018279
84788,2002-05-07,16.03200,16.35000,16.11000,-0.003717
84788,2002-05-08,16.50000,17.46000,17.32000,0.034475
84788,2002-05-09,17.10000,18.23000,17.73000,-0.013940
84788,2002-05-10,16.80000,17.96000,16.94000,-0.015373
84788,2002-05-13,16.85000,17.63000,17.32000,0.017053
84788,2002-05-14,18.02000,19.45000,18.81000,0.020937
84788,2002-05-15,18.35000,20.40000,19.94000,-0.003349
84788,2002-05-16,19.29000,19.95000,19.61000,0.003503
84788,2002-05-17,18.81000,20.00000,19.16000,0.006945
84788,2002-05-20,18.77000,19.48000,19.39000,-0.011924
84788,2002-05-21,18.55000,19.80000,18.76000,-0.011140
84788,2002-05-22,18.22000,19.13000,18.75000,0.003687
84788,2002-05-23,18.61000,19.55000,19.45000,0.010484
84788,2002-05-24,19.06000,19.69000,19.47000,-0.011307
84788,2002-05-28,18.77000,19.61000,19.06000,-0.006811
84788,2002-05-29,18.80000,19.10000,18.91000,-0.006594
84788,2002-05-30,18.08000,18.94000,18.37000,-0.002317
84788,2002-05-31,18.20000,18.89000,18.23000,0.002123
84788,2002-06-03,17.93000,18.50000,17.96000,-0.023891
84788,2002-06-04,17.47000,18.14000,17.97000,-0.001441
84788,2002-06-05,17.45000,18.18000,17.99000,0.007669
84788,2002-06-06,17.76000,18.41000,18.17000,-0.018327
84788,2002-06-07,17.85000,18.65000,18.58000,-0.000239
84788,2002-06-10,17.02000,18.12000,17.30000,0.001732
84788,2002-06-11,17.12900,17.79000,17.14000,-0.015944
84788,2002-06-12,16.26000,17.15000,17.08000,0.004634
84788,2002-06-13,16.74000,17.50000,17.43000,-0.010333
84788,2002-06-14,16.26000,17.40000,16.82000,-0.000917
84788,2002-06-17,16.86000,18.48000,18.41000,0.026832
84788,2002-06-18,18.09000,19.16000,18.78000,0.000342
84788,2002-06-19,18.27000,19.10000,18.30000,-0.015505
84788,2002-06-20,17.34000,18.38000,17.55000,-0.012609
84788,2002-06-21,17.34000,17.79000,17.53000,-0.014387
84788,2002-06-24,16.94000,17.78000,17.51000,0.001280
84788,2002-06-25,15.04000,16.95000,15.34000,-0.015443
84788,2002-06-26,14.68000,15.93000,15.85000,-0.003268
84788,2002-06-27,15.30000,16.47000,15.86000,0.016334
84788,2002-06-28,15.40000,16.36000,16.25000,0.002098
84788,2002-07-01,13.52000,16.17000,13.55000,-0.021973
84788,2002-07-02,13.00000,14.16000,13.32000,-0.022423
84788,2002-07-03,12.89000,14.46000,14.25000,0.003614
84788,2002-07-05,14.37000,15.23000,15.21000,0.034437
84788,2002-07-08,14.68000,15.85000,14.94000,-0.011226
84788,2002-07-09,14.98800,16.03000,15.60000,-0.021878
84788,2002-07-10,14.65000,15.94000,14.96000,-0.029814
84788,2002-07-11,14.00000,15.84000,15.55000,0.005011
84788,2002-07-12,15.25000,16.19000,15.43000,-0.005823
84788,2002-07-15,15.00000,15.98000,15.94000,-0.004885
84788,2002-07-16,15.66000,17.07700,16.29000,-0.014205
84788,2002-07-17,15.32000,17.16000,16.16000,0.005990
84788,2002-07-18,15.53000,16.59000,15.55000,-0.025070
84788,2002-07-19,15.07000,15.71700,15.29000,-0.032917
84788,2002-07-22,15.00000,15.65000,15.50000,-0.032104
84788,2002-07-23,14.40000,15.88000,14.55000,-0.029557
84788,2002-07-24,12.26000,14.16000,14.10000,0.052303
84788,2002-07-25,12.40000,14.01000,12.49000,-0.005704
84788,2002-07-26,12.50000,13.11000,12.93000,0.014898
84788,2002-07-29,13.23000,14.46000,14.33000,0.053155
84788,2002-07-30,14.08000,14.90000,14.77000,0.004752
84788,2002-07-31,14.14000,14.66000,14.45900,0.005612
84788,2002-08-01,13.99000,14.50000,14.16000,-0.025850
84788,2002-08-02,13.45000,14.14000,13.84000,-0.022523
84788,2002-08-05,12.78000,13.79000,12.87000,-0.032872
84788,2002-08-06,13.14000,13.90000,13.74000,0.030122
84788,2002-08-07,12.85000,13.94000,13.60000,0.016766
84788,2002-08-08,13.06000,14.10000,13.90000,0.029326
84788,2002-08-09,13.60000,14.75000,14.26000,0.003413
84788,2002-08-12,13.95000,14.49000,14.46000,-0.003853
84788,2002-08-13,13.90800,14.67000,13.93000,-0.020222
84788,2002-08-14,13.32000,14.06000,13.91000,0.035449
84788,2002-08-15,13.92000,14.75000,14.62000,0.011751
84788,2002-08-16,14.31000,15.01000,14.90000,0.000815
84788,2002-08-19,14.67000,15.52000,15.50000,0.020985
84788,2002-08-20,15.31000,15.99000,15.92000,-0.012101
84788,2002-08-21,15.20000,15.97000,15.38000,0.013574
84788,2002-08-22,14.92000,15.95000,15.73000,0.012779
84788,2002-08-23,14.95000,15.72000,15.17000,-0.021578
84788,2002-08-26,14.68000,15.44000,14.93000,0.008441
84788,2002-08-27,14.50000,15.27000,14.52000,-0.014327
84788,2002-08-28,14.35000,14.97000,14.57000,-0.017674
84788,2002-08-29,14.21000,15.19000,15.17000,0.001876
84788,2002-08-30,14.75000,15.38000,14.94000,-0.002308
84788,2002-09-03,14.49000,15.03000,14.60000,-0.038177
84788,2002-09-04,14.26000,14.96000,14.83000,0.017246
84788,2002-09-05,14.24000,14.72000,14.25000,-0.015460
84788,2002-09-06,14.56000,15.48000,15.31000,0.017566
84788,2002-09-09,15.06000,16.65000,16.51000,0.008651
84788,2002-09-10,16.42000,17.35000,17.13000,0.006450
84788,2002-09-11,17.04000,17.85000,17.11000,0.000661
84788,2002-09-12,16.61000,17.13000,16.75000,-0.022898
84788,2002-09-13,16.50000,16.99000,16.61000,0.003227
84788,2002-09-16,16.45000,16.93000,16.71000,-0.000143
84788,2002-09-17,16.77000,17.75000,17.35000,-0.018419
84788,2002-09-18,16.95000,17.93000,17.73000,-0.005118
84788,2002-09-19,17.17000,17.64000,17.21000,-0.028725
84788,2002-09-20,15.45000,17.64000,15.86000,0.002166
84788,2002-09-23,15.59000,16.44000,16.05000,-0.014850
84788,2002-09-24,15.60000,16.37000,15.93000,-0.015063
84788,2002-09-25,15.29000,16.39000,15.73000,0.023969
84788,2002-09-26,15.71000,17.35000,17.15000,0.017189
84788,2002-09-27,16.82000,17.40200,17.01000,-0.028405
84788,2002-09-30,15.85000,16.85000,15.93000,-0.012039
84788,2002-10-01,16.01000,17.06000,16.95000,0.033721
84788,2002-10-02,16.70000,17.64000,17.01000,-0.022603
84788,2002-10-03,16.66000,17.25000,16.75000,-0.011203
84788,2002-10-04,16.38000,17.15000,16.55000,-0.022216
84788,2002-10-07,16.37000,16.96000,16.64000,-0.020365
84788,2002-10-08,16.46000,17.06200,16.94000,0.014046
84788,2002-10-09,16.60000,17.13000,16.86000,-0.027466
84788,2002-10-10,17.15000,17.97000,17.96000,0.033874
84788,2002-10-11,18.10000,18.74000,18.46000,0.036800
84788,2002-10-14,18.17000,19.23000,19.20000,0.006555
84788,2002-10-15,18.65000,20.14000,18.94000,0.045154
84788,2002-10-16,18.25000,19.66000,19.49000,-0.023029
84788,2002-10-17,18.43000,20.22000,18.74000,0.023741
84788,2002-10-18,18.36000,19.29000,19.04000,0.004828
84788,2002-10-21,18.72600,19.53000,19.26000,0.016398
84788,2002-10-22,18.90000,19.91000,19.38000,-0.011262
84788,2002-10-23,19.37000,19.82000,19.75000,0.007435
84788,2002-10-24,19.80000,22.03000,19.86000,-0.013220
84788,2002-10-25,18.48700,19.36000,19.30000,0.016322
84788,2002-10-28,18.40000,19.73000,18.59000,-0.007503
84788,2002-10-29,18.07000,18.92000,18.57000,-0.009320
84788,2002-10-30,18.47000,19.22000,19.08000,0.010540
84788,2002-10-31,18.85000,19.48000,19.36000,-0.003732
84788,2002-11-01,19.09000,19.90000,19.80000,0.017044
84788,2002-11-04,18.59000,19.81000,18.78000,0.008637
84788,2002-11-05,18.20000,18.87000,18.72000,0.006159
84788,2002-11-06,18.26000,19.39000,19.34000,0.009795
84788,2002-11-07,18.77000,19.30000,19.12000,-0.021771
84788,2002-11-08,18.81000,19.66500,19.51000,-0.008825
84788,2002-11-11,18.80000,19.55000,19.00000,-0.020448
84788,2002-11-12,19.01000,19.99000,19.82000,0.008291
84788,2002-11-13,19.61000,21.00000,20.41000,-0.000286
84788,2002-11-14,20.95000,21.49000,21.21000,0.024065
84788,2002-11-15,21.09000,22.35000,22.21000,0.006031
84788,2002-11-18,22.15000,23.74000,22.42000,-0.009038
84788,2002-11-19,21.23000,21.89000,21.29000,-0.004534
84788,2002-11-20,21.22000,23.00000,22.90000,0.018458
84788,2002-11-21,23.21000,23.85000,23.40000,0.021235
84788,2002-11-22,23.10000,24.28000,23.99000,-0.001957
84788,2002-11-25,23.82000,24.50000,24.25000,0.003400
84788,2002-11-26,23.38000,24.20900,23.40000,-0.019733
84788,2002-11-27,23.71000,24.24000,24.08000,0.027215
84788,2002-11-29,23.33000,24.38000,23.35000,-0.002594
84788,2002-12-02,24.00000,25.00000,24.11000,-0.000057
84788,2002-12-03,23.38000,23.98000,23.74000,-0.014824
84788,2002-12-04,22.96000,23.80000,23.39000,-0.003824
84788,2002-12-05,22.20000,23.68000,22.58000,-0.010752
84788,2002-12-06,21.51000,22.69000,22.61000,0.005735
84788,2002-12-09,21.60000,22.35000,21.68000,-0.021675
84788,2002-12-10,21.24000,21.99000,21.86000,0.014143
84788,2002-12-11,21.62000,22.38000,22.13000,0.000948
84788,2002-12-12,21.81000,22.62000,22.30000,-0.002191
84788,2002-12-13,21.87000,22.35000,22.18000,-0.013081
84788,2002-12-16,22.04000,22.53000,22.51000,0.021629
84788,2002-12-17,22.32000,22.56000,22.46000,-0.007772
84788,2002-12-18,21.98000,22.26000,22.10000,-0.013167
84788,2002-12-19,21.53000,22.20000,21.69000,-0.006740
84788,2002-12-20,21.60500,22.01000,21.93000,0.011620
84788,2002-12-23,21.78000,22.47000,22.24000,0.002633
84788,2002-12-24,21.88000,22.28000,21.88000,-0.004790
84788,2002-12-26,20.00000,21.60000,20.30000,-0.001644
84788,2002-12-27,18.43000,20.10000,18.86000,-0.015051
84788,2002-12-30,18.74000,19.40000,19.25000,0.003474
84788,2002-12-31,18.83000,19.56000,18.89000,0.001781
84788,2003-01-02,18.55000,19.68000,19.57000,0.030453
84788,2003-01-03,19.41000,20.53000,20.52000,-0.000337
84788,2003-01-06,20.30000,21.17000,20.70000,0.020191
84788,2003-01-07,20.60000,21.75000,21.55000,-0.006521
84788,2003-01-08,20.82000,21.60000,21.02000,-0.013261
84788,2003-01-09,20.90000,21.70000,21.45000,0.018159
84788,2003-01-10,20.81000,21.66900,21.32000,0.000582
84788,2003-01-13,21.25000,22.10000,22.04000,-0.001119
84788,2003-01-14,21.66000,22.76000,22.74000,0.005331
84788,2003-01-15,21.94000,22.61000,22.27000,-0.012335
84788,2003-01-16,21.45000,22.10000,21.80000,-0.002893
84788,2003-01-17,21.23000,21.71000,21.40000,-0.013850
84788,2003-01-21,20.36000,21.61000,21.08000,-0.015315
84788,2003-01-22,20.75000,21.70000,21.17000,-0.008945
84788,2003-01-23,21.15000,22.04000,21.79000,0.009995
84788,2003-01-24,21.90000,23.28900,22.11000,-0.026117
84788,2003-01-27,21.64000,22.37000,21.78000,-0.016338
84788,2003-01-28,21.23000,21.97000,21.62000,0.011883
84788,2003-01-29,21.40000,22.35000,22.08000,0.006301
84788,2003-01-30,21.73970,22.40000,21.82000,-0.020058
84788,2003-01-31,21.56000,22.27000,21.85000,0.012660
84788,2003-02-03,21.82000,22.44000,22.16000,0.003545
84788,2003-02-04,21.57000,22.14000,22.05000,-0.012520
84788,2003-02-05,22.03400,22.50000,22.17000,-0.004549
84788,2003-02-06,21.93000,22.48000,22.09000,-0.006256
84788,2003-02-07,21.20000,22.11000,21.44000,-0.010231
84788,2003-02-10,20.57000,21.41000,21.40000,0.006074
84788,2003-02-11,20.69000,21.60000,20.78000,-0.006158
84788,2003-02-12,20.66000,21.20000,21.13000,-0.012217
84788,2003-02-13,19.61000,21.00000,20.06000,-0.001822
84788,2003-02-14,19.71000,20.23000,20.06000,0.018219
84788,2003-02-18,20.15000,21.41000,21.39000,0.019322
84788,2003-02-19,21.02000,21.25000,21.19000,-0.006943
84788,2003-02-20,21.09000,21.50200,21.36000,-0.007043
84788,2003-02-21,21.04000,21.83000,21.78000,0.012364
84788,2003-02-24,21.64000,22.18000,21.78000,-0.016701
84788,2003-02-25,21.40000,22.00000,21.88000,0.006273
84788,2003-02-26,21.62000,21.98000,21.64000,-0.011315
84788,2003-02-27,20.25000,21.77000,21.62000,0.011219
84788,2003-02-28,21.43000,22.02000,22.01000,0.004282
84788,2003-03-03,21.74000,22.61000,21.81000,-0.006391
84788,2003-03-04,21.36000,22.35000,22.27000,-0.013814
84788,2003-03-05,22.02000,22.62000,22.42000,0.007475
84788,2003-03-06,22.12000,22.85000,22.69000,-0.008139
84788,2003-03-07,22.26000,23.04000,22.97000,0.006956
84788,2003-03-10,22.55000,22.96000,22.88000,-0.022834
84788,2003-03-11,22.51900,22.92000,22.78000,-0.007931
84788,2003-03-12,22.49000,23.38000,23.36000,0.002237
84788,2003-03-13,23.13000,24.59000,24.42000,0.032055
84788,2003-03-14,24.20000,24.90000,24.71000,0.001429
84788,2003-03-17,24.40000,26.84000,26.55000,0.032617
84788,2003-03-18,26.10000,26.84000,26.78000,0.004911
84788,2003-03-19,26.16500,26.69000,26.54000,0.006768
84788,2003-03-20,26.13000,27.63000,27.45000,0.003072
84788,2003-03-21,27.04000,27.95000,27.93000,0.021151
84788,2003-03-24,26.20000,27.26900,26.23000,-0.032826
84788,2003-03-25,26.21000,27.09000,26.90000,0.011789
84788,2003-03-26,26.71000,27.87000,27.76000,-0.004861
84788,2003-03-27,27.45000,28.04000,27.77000,-0.000744
84788,2003-03-28,27.10000,27.95000,27.18000,-0.004284
84788,2003-03-31,25.96000,26.74000,26.03000,-0.015745
84788,2003-04-01,25.06000,25.59000,25.54000,0.010749
84788,2003-04-02,25.84600,26.48000,26.38000,0.024911
84788,2003-04-03,26.02000,27.09000,26.65000,-0.004769
84788,2003-04-04,25.95000,26.83000,26.22000,0.001551
84788,2003-04-07,26.75000,27.56000,26.82000,0.002212
84788,2003-04-08,26.45000,26.80000,26.52000,-0.001747
84788,2003-04-09,24.84000,26.37000,25.06000,-0.011709
84788,2003-04-10,24.78000,25.94000,25.67000,0.005252
84788,2003-04-11,25.42000,26.24000,25.75000,-0.002872
84788,2003-04-14,24.50000,25.15000,25.05000,0.017886
84788,2003-04-15,24.82000,25.43000,25.13000,0.006331
84788,2003-04-16,24.13000,25.50000,24.38000,-0.010234
84788,2003-04-17,24.35000,25.01000,24.99000,0.015178
84788,2003-04-21,24.90000,26.17000,25.25000,-0.000385
84788,2003-04-22,24.82000,25.69000,25.58000,0.020172
84788,2003-04-23,25.36000,26.55000,25.43000,0.008330
84788,2003-04-24,24.77000,25.62900,25.12000,-0.008325
84788,2003-04-25,27.82000,29.00000,28.97000,-0.012574
84788,2003-04-28,28.60000,29.19000,29.11000,0.016864
84788,2003-04-29,28.61000,29.04000,28.89000,0.003239
84788,2003-04-30,28.38000,29.00000,28.69000,0.000726
84788,2003-05-01,28.15000,28.70000,28.66000,0.000256
84788,2003-05-02,28.55000,29.45990,29.43000,0.014894
84788,2003-05-05,29.01000,30.05000,29.96000,-0.000874
84788,2003-05-06,29.80000,31.18000,30.88000,0.008617
84788,2003-05-07,30.03000,30.86000,30.70000,-0.004813
84788,2003-05-08,30.22000,30.76400,30.45000,-0.009286
84788,2003-05-09,30.20000,30.99000,30.96500,0.013521
84788,2003-05-12,30.67000,31.80000,31.70000,0.012283
84788,2003-05-13,31.44000,33.49000,32.95000,-0.001893
84788,2003-05-14,32.44000,33.19000,32.60000,-0.001457
84788,2003-05-15,32.20000,32.75000,32.63000,0.006899
